tags,split,n_sample,feature,ngram,pelle,f1_mean_test_score,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,class_weight,created
"[TFIDF][NG(1, 2)][PELLE]",1,139,TFIDF,"(1, 2)",1,0.55,200,auto,100,5,1,True,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,140,TFIDF,"(1, 2)",1,0.49,800,sqrt,50,2,1,False,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,141,TFIDF,"(1, 2)",1,0.55,1000,auto,50,2,4,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,142,TFIDF,"(1, 2)",1,0.55,600,sqrt,10,5,2,False,{1: 2},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,143,TFIDF,"(1, 2)",1,0.54,2000,auto,10,2,1,False,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,144,TFIDF,"(1, 2)",1,0.48,600,sqrt,30,10,2,True,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,145,TFIDF,"(1, 2)",1,0.54,200,auto,30,5,4,True,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,146,TFIDF,"(1, 2)",1,0.54,1200,auto,110,10,4,True,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,147,TFIDF,"(1, 2)",1,0.54,1400,auto,100,2,4,False,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,148,TFIDF,"(1, 2)",1,0.55,600,sqrt,100,5,1,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,149,TFIDF,"(1, 2)",1,0.55,600,sqrt,80,10,4,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,150,TFIDF,"(1, 2)",1,0.43,1400,auto,20,10,1,True,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,151,TFIDF,"(1, 2)",1,0.54,1800,sqrt,,2,1,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,152,TFIDF,"(1, 2)",1,0.55,400,auto,50,5,2,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,153,TFIDF,"(1, 2)",1,0.54,1200,sqrt,20,5,4,False,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,154,TFIDF,"(1, 2)",1,0.55,2000,auto,110,5,1,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,155,TFIDF,"(1, 2)",1,0.56,1800,auto,40,5,2,False,{1: 2},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,156,TFIDF,"(1, 2)",1,0.54,600,sqrt,30,2,2,False,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,157,TFIDF,"(1, 2)",1,0.21,1000,sqrt,50,2,1,False,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,158,TFIDF,"(1, 2)",1,0.46,1600,sqrt,,10,2,False,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,159,TFIDF,"(1, 2)",1,0.5,1000,sqrt,110,2,1,False,{1: 2},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,160,TFIDF,"(1, 2)",1,0.54,600,auto,10,2,2,False,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,161,TFIDF,"(1, 2)",1,0.54,1200,sqrt,10,10,1,True,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,162,TFIDF,"(1, 2)",1,0.55,200,auto,,10,4,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,163,TFIDF,"(1, 2)",1,0.55,800,sqrt,90,10,2,True,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,164,TFIDF,"(1, 2)",1,0.54,800,auto,50,10,4,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,165,TFIDF,"(1, 2)",1,0.53,400,sqrt,50,10,2,False,{1: 2},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,166,TFIDF,"(1, 2)",1,0.51,200,auto,110,2,4,False,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,167,TFIDF,"(1, 2)",1,0.55,1000,auto,70,5,1,True,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,168,TFIDF,"(1, 2)",1,0.55,1000,auto,,5,4,True,{1: 2},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,169,TFIDF,"(1, 2)",1,0.55,1400,auto,100,10,2,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,170,TFIDF,"(1, 2)",1,0.49,1800,auto,100,10,2,True,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,171,TFIDF,"(1, 2)",1,0.54,1400,auto,20,2,1,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,172,TFIDF,"(1, 2)",1,0.55,200,sqrt,90,10,2,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,173,TFIDF,"(1, 2)",1,0.48,2000,sqrt,60,2,4,True,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,174,TFIDF,"(1, 2)",1,0.55,600,auto,90,5,1,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,175,TFIDF,"(1, 2)",1,0.13,1800,sqrt,60,10,4,False,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,176,TFIDF,"(1, 2)",1,0.55,1000,auto,80,5,1,True,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,177,TFIDF,"(1, 2)",1,0.54,400,sqrt,10,5,1,False,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,178,TFIDF,"(1, 2)",1,0.54,2000,sqrt,40,2,4,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,179,TFIDF,"(1, 2)",1,0.54,1600,auto,10,5,1,True,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,180,TFIDF,"(1, 2)",1,0.54,400,sqrt,10,2,2,True,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,181,TFIDF,"(1, 2)",1,0.54,2000,auto,70,2,4,True,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,182,TFIDF,"(1, 2)",1,0.28,600,sqrt,70,10,1,False,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,183,TFIDF,"(1, 2)",1,0.54,600,sqrt,30,2,1,True,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,184,TFIDF,"(1, 2)",1,0.0,800,sqrt,30,10,4,True,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,185,TFIDF,"(1, 2)",1,0.51,400,auto,60,5,4,False,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,186,TFIDF,"(1, 2)",1,0.22,1600,auto,90,10,1,True,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,187,TFIDF,"(1, 2)",1,0.19,1600,sqrt,60,5,2,False,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,188,TFIDF,"(1, 2)",1,0.55,800,sqrt,90,2,1,True,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,189,TFIDF,"(1, 2)",1,0.54,1000,auto,20,10,2,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,190,TFIDF,"(1, 2)",1,0.53,1600,auto,50,5,2,False,{1: 2},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,191,TFIDF,"(1, 2)",1,0.54,200,sqrt,90,2,4,True,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,192,TFIDF,"(1, 2)",1,0.1,1600,auto,40,5,2,False,{1: 1},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,193,TFIDF,"(1, 2)",1,0.54,1400,auto,30,5,1,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,194,TFIDF,"(1, 2)",1,0.54,1000,sqrt,40,2,4,True,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,195,TFIDF,"(1, 2)",1,0.54,1400,auto,10,5,1,False,{1: 8},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,196,TFIDF,"(1, 2)",1,0.49,1400,auto,80,5,2,True,balanced,2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,197,TFIDF,"(1, 2)",1,0.54,1400,sqrt,20,10,1,True,{1: 4},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,198,TFIDF,"(1, 2)",1,0.55,1800,sqrt,40,5,1,False,{1: 6},2021-04-20
"[TFIDF][NG(1, 2)][PELLE]",1,199,TFIDF,"(1, 2)",1,0.55,1000,sqrt,50,10,1,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,0,BOW,"(1, 3)",1,0.54,1000,auto,,5,4,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,1,BOW,"(1, 3)",1,0.07,1200,sqrt,40,5,2,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,2,BOW,"(1, 3)",1,0.5,200,sqrt,50,10,2,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,3,BOW,"(1, 3)",1,0.55,200,sqrt,60,10,4,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,4,BOW,"(1, 3)",1,0.54,1200,sqrt,,2,4,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,5,BOW,"(1, 3)",1,0.54,1000,auto,70,10,4,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,6,BOW,"(1, 3)",1,0.54,1000,sqrt,30,2,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,7,BOW,"(1, 3)",1,0.54,1800,sqrt,30,2,4,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,8,BOW,"(1, 3)",1,0.52,1200,sqrt,110,10,2,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,9,BOW,"(1, 3)",1,0.32,200,sqrt,100,10,1,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,10,BOW,"(1, 3)",1,0.55,1400,sqrt,10,5,1,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,11,BOW,"(1, 3)",1,0.54,600,auto,30,2,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,12,BOW,"(1, 3)",1,0.5,800,auto,90,10,1,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,13,BOW,"(1, 3)",1,0.54,800,auto,40,10,1,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,14,BOW,"(1, 3)",1,0.2,800,auto,60,2,1,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,15,BOW,"(1, 3)",1,0.55,600,auto,110,5,2,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,16,BOW,"(1, 3)",1,0.49,1200,auto,100,2,4,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,17,BOW,"(1, 3)",1,0.48,2000,auto,50,5,2,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,18,BOW,"(1, 3)",1,0.55,800,sqrt,100,10,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,19,BOW,"(1, 3)",1,0.0,800,sqrt,20,2,1,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,20,BOW,"(1, 3)",1,0.48,400,sqrt,60,2,1,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,21,BOW,"(1, 3)",1,0.53,400,auto,50,5,1,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,22,BOW,"(1, 3)",1,0.52,200,sqrt,,2,2,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,23,BOW,"(1, 3)",1,0.55,1800,sqrt,20,5,1,False,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,24,BOW,"(1, 3)",1,0.55,2000,auto,90,10,2,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,25,BOW,"(1, 3)",1,0.54,2000,sqrt,20,10,2,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,26,BOW,"(1, 3)",1,0.51,1400,sqrt,,2,1,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,27,BOW,"(1, 3)",1,0.54,1400,auto,10,10,1,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,28,BOW,"(1, 3)",1,0.55,1800,sqrt,110,2,1,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,29,BOW,"(1, 3)",1,0.52,600,auto,100,5,2,False,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,30,BOW,"(1, 3)",1,0.54,800,sqrt,30,10,1,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,31,BOW,"(1, 3)",1,0.56,400,auto,70,5,4,False,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,32,BOW,"(1, 3)",1,0.04,1600,auto,40,5,2,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,33,BOW,"(1, 3)",1,0.54,400,sqrt,100,10,4,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,34,BOW,"(1, 3)",1,0.4,2000,auto,20,2,1,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,35,BOW,"(1, 3)",1,0.52,1800,auto,110,2,2,False,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,36,BOW,"(1, 3)",1,0.09,1200,sqrt,50,2,2,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,37,BOW,"(1, 3)",1,0.54,600,sqrt,90,5,4,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,38,BOW,"(1, 3)",1,0.38,2000,sqrt,110,2,1,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,39,BOW,"(1, 3)",1,0.54,1800,sqrt,20,10,4,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,40,BOW,"(1, 3)",1,0.38,1600,auto,80,2,1,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,41,BOW,"(1, 3)",1,0.56,600,sqrt,40,2,1,False,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,42,BOW,"(1, 3)",1,0.54,1000,auto,40,10,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,43,BOW,"(1, 3)",1,0.16,1400,sqrt,80,5,2,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,44,BOW,"(1, 3)",1,0.2,200,sqrt,100,10,1,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,45,BOW,"(1, 3)",1,0.54,1800,auto,20,5,1,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,46,BOW,"(1, 3)",1,0.5,600,sqrt,90,5,1,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,47,BOW,"(1, 3)",1,0.54,1600,sqrt,10,10,4,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,48,BOW,"(1, 3)",1,0.54,1600,auto,,2,1,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,49,BOW,"(1, 3)",1,0.54,600,sqrt,10,2,4,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,50,BOW,"(1, 3)",1,0.55,1200,sqrt,110,10,1,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,51,BOW,"(1, 3)",1,0.54,800,sqrt,90,10,4,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,52,BOW,"(1, 3)",1,0.54,800,sqrt,110,2,4,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,53,BOW,"(1, 3)",1,0.54,800,sqrt,90,2,4,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,54,BOW,"(1, 3)",1,0.54,1400,auto,20,2,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,55,BOW,"(1, 3)",1,0.54,1600,sqrt,10,5,2,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,56,BOW,"(1, 3)",1,0.02,600,sqrt,30,2,1,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,57,BOW,"(1, 3)",1,0.55,1200,auto,110,10,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,58,BOW,"(1, 3)",1,0.55,2000,sqrt,60,10,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,59,BOW,"(1, 3)",1,0.54,200,sqrt,20,2,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,60,BOW,"(1, 3)",1,0.54,800,auto,110,10,4,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,61,BOW,"(1, 3)",1,0.07,1600,sqrt,40,2,2,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,62,BOW,"(1, 3)",1,0.44,2000,auto,,10,2,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,63,BOW,"(1, 3)",1,0.54,1400,sqrt,80,10,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,64,BOW,"(1, 3)",1,0.55,1400,sqrt,100,2,2,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,65,BOW,"(1, 3)",1,0.5,400,sqrt,90,10,2,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,66,BOW,"(1, 3)",1,0.11,600,sqrt,60,2,1,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,67,BOW,"(1, 3)",1,0.5,1200,sqrt,90,10,2,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,68,BOW,"(1, 3)",1,0.0,800,sqrt,100,5,4,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,69,BOW,"(1, 3)",1,0.54,2000,sqrt,10,10,4,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,70,BOW,"(1, 3)",1,0.54,1600,auto,10,5,1,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,71,BOW,"(1, 3)",1,0.49,400,sqrt,60,2,2,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,72,BOW,"(1, 3)",1,0.54,800,sqrt,50,5,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,73,BOW,"(1, 3)",1,0.54,1200,auto,10,2,1,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,74,BOW,"(1, 3)",1,0.5,1600,sqrt,30,2,1,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,75,BOW,"(1, 3)",1,0.54,1600,auto,50,2,4,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,76,BOW,"(1, 3)",1,0.54,2000,auto,90,2,4,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,77,BOW,"(1, 3)",1,0.54,600,sqrt,60,2,4,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,78,BOW,"(1, 3)",1,0.47,200,auto,10,2,2,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,79,BOW,"(1, 3)",1,0.54,800,auto,30,2,2,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,80,BOW,"(1, 3)",1,0.46,1200,sqrt,80,2,1,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,81,BOW,"(1, 3)",1,0.49,400,sqrt,10,5,4,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,82,BOW,"(1, 3)",1,0.0,1600,sqrt,,2,4,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,83,BOW,"(1, 3)",1,0.4,1200,sqrt,60,2,1,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,84,BOW,"(1, 3)",1,0.54,1000,auto,50,5,1,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,85,BOW,"(1, 3)",1,0.54,2000,auto,70,2,4,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,86,BOW,"(1, 3)",1,0.54,400,sqrt,,10,1,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,87,BOW,"(1, 3)",1,0.41,1400,sqrt,60,10,1,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,88,BOW,"(1, 3)",1,0.54,800,sqrt,30,5,2,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,89,BOW,"(1, 3)",1,0.55,800,sqrt,70,10,2,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,90,BOW,"(1, 3)",1,0.54,1400,sqrt,30,2,4,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,91,BOW,"(1, 3)",1,0.55,1600,auto,100,10,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,92,BOW,"(1, 3)",1,0.54,200,auto,40,2,1,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,93,BOW,"(1, 3)",1,0.54,2000,auto,,2,4,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,94,BOW,"(1, 3)",1,0.02,600,sqrt,,5,4,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,95,BOW,"(1, 3)",1,0.54,1800,auto,40,10,4,True,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,96,BOW,"(1, 3)",1,0.55,400,auto,110,2,2,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,97,BOW,"(1, 3)",1,0.54,1200,sqrt,80,2,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,98,BOW,"(1, 3)",1,0.55,800,auto,110,2,1,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,99,BOW,"(1, 3)",1,0.52,400,auto,,2,2,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,100,BOW,"(1, 3)",1,0.56,400,sqrt,,10,1,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,101,BOW,"(1, 3)",1,0.55,1800,auto,80,5,2,False,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,102,BOW,"(1, 3)",1,0.55,1800,auto,50,2,1,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,103,BOW,"(1, 3)",1,0.54,1400,auto,60,10,2,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,104,BOW,"(1, 3)",1,0.56,1400,auto,70,10,4,False,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,105,BOW,"(1, 3)",1,0.02,1800,auto,80,2,4,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,106,BOW,"(1, 3)",1,0.23,1400,auto,70,5,1,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,107,BOW,"(1, 3)",1,0.54,1400,auto,90,10,4,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,108,BOW,"(1, 3)",1,0.01,1800,auto,30,5,2,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,109,BOW,"(1, 3)",1,0.54,1600,auto,20,2,4,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,110,BOW,"(1, 3)",1,0.5,1600,auto,,5,2,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,111,BOW,"(1, 3)",1,0.0,1200,sqrt,30,10,4,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,112,BOW,"(1, 3)",1,0.0,600,sqrt,20,2,2,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,113,BOW,"(1, 3)",1,0.54,1800,auto,60,2,2,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,114,BOW,"(1, 3)",1,0.54,600,auto,30,5,2,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,115,BOW,"(1, 3)",1,0.54,1400,auto,20,5,4,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,116,BOW,"(1, 3)",1,0.48,400,auto,30,2,2,True,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,117,BOW,"(1, 3)",1,0.5,1400,sqrt,60,2,2,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,118,BOW,"(1, 3)",1,0.54,1400,auto,110,2,4,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,119,BOW,"(1, 3)",1,0.52,600,sqrt,90,5,2,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,120,BOW,"(1, 3)",1,0.17,400,sqrt,80,10,2,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,121,BOW,"(1, 3)",1,0.54,1000,auto,110,2,4,True,{1: 2},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,122,BOW,"(1, 3)",1,0.54,800,auto,10,5,2,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,123,BOW,"(1, 3)",1,0.54,600,sqrt,60,5,4,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,124,BOW,"(1, 3)",1,0.55,600,sqrt,110,10,1,True,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,125,BOW,"(1, 3)",1,0.48,1600,sqrt,10,5,1,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,126,BOW,"(1, 3)",1,0.0,1200,sqrt,10,10,2,False,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,127,BOW,"(1, 3)",1,0.54,1800,auto,10,5,2,False,{1: 4},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,128,BOW,"(1, 3)",1,0.54,2000,auto,,5,1,False,{1: 6},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,129,BOW,"(1, 3)",1,0.0,1000,sqrt,20,10,1,True,{1: 1},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,130,BOW,"(1, 3)",1,0.54,1600,sqrt,60,5,2,True,{1: 8},2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,131,BOW,"(1, 3)",1,0.51,2000,sqrt,60,10,4,False,balanced,2021-04-20
"[BOW][NG(1, 3)][PELLE]",1,132,BOW,"(1, 3)",1,0.55,200,auto,100,2,1,False,{1: 8},2021-04-20
